개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3000000,3000000-103-2002-00009,20010924,,3,폐업,2,폐업,20021223,,,,02 7250353,,110071,서울특별시 종로구 당주동 171번지 삼록빌딩 지상1층 ,,,레포스,2002-10-21 0:00,I,59:59.0,단란주점,197697.5555,452045.212,단란주점,0,0,,,상수도전용,,,,,,,,,N,79.2,,,
3000000,3000000-103-2000-11363,20000626,,3,폐업,2,폐업,20030305,,,,02 7334432,,110150,서울특별시 종로구 중학동 91-0번지 ,,,정가,2000-06-26 0:00,I,59:59.0,단란주점,,,단란주점,0,0,기타,갑,상수도전용,,,,,,,,,N,87.64,,,
3000000,3000000-103-2000-11388,20000704,,3,폐업,2,폐업,20100428,,,,02 7669620,,110470,서울특별시 종로구 연지동 246-0번지 247 ,,,스타단란주점,2010-03-29 9:05,I,59:59.0,단란주점,199904.4739,452205.363,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,88.26,,,
3000000,3000000-103-1995-08566,19951223,,3,폐업,2,폐업,20000623,,,,02 7621815,,110320,서울특별시 종로구 낙원동 197-2번지 ,,,킹단란주점,2001-09-29 0:00,I,59:59.0,단란주점,199007.4669,452051.6466,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,153.95,,,
3000000,3000000-103-1995-08568,19951228,,3,폐업,2,폐업,20021125,,,,02 7426202,,110410,서울특별시 종로구 인의동 28-26번지 ,,,에뜨랑제,2002-11-25 0:00,I,59:59.0,단란주점,199826.2058,452259.3,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,59.15,,,
3000000,3000000-103-1995-08569,19951230,,3,폐업,2,폐업,20170821,,,,02 7308847,,110070,서울특별시 종로구 내수동 4-0번지 ,서울특별시 종로구 새문안로5가길 11 (내수동),3173,어제그,2017-08-21 11:31,I,59:59.0,단란주점,197618.4597,452311.2852,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,44.07,,,
3000000,3000000-103-1996-08570,19960108,,3,폐업,2,폐업,19971025,,,,02   0,,110825,서울특별시 종로구 숭인동 201-20번지 ,,,21세기,2001-09-29 0:00,I,59:59.0,단란주점,201853.2684,452392.9273,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,137.19,,,
3000000,3000000-103-2019-00001,20190226,,3,폐업,2,폐업,20201008,,,,,133.04,110071,서울특별시 종로구 당주동 167-1 ,"서울특별시 종로구 새문안로5길 11-7, 2층 (당주동)",3182,청춘,2020-10-08 11:08,U,40:00.0,단란주점,197677.6713,452095.6748,단란주점,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,133.04,,,
3000000,3000000-103-1993-08400,19931027,,3,폐업,2,폐업,19940311,,,,207662209,,110809,서울특별시 종로구 동숭동 1-34번지 ,,,뉴키즈,2001-09-29 0:00,I,59:59.0,단란주점,200117.747,453398.7071,단란주점,3,0,기타,기타,상수도전용,,,,,,,,,N,136.62,,,
3000000,3000000-103-1993-08402,19931029,,3,폐업,2,폐업,19950509,,,,207636543,,110850,서울특별시 종로구 효제동 174-2번지 ,,,바디,2001-11-20 0:00,I,59:59.0,단란주점,200414.5518,452195.7646,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,82.05,,,
3000000,3000000-103-1993-08403,19931029,,3,폐업,2,폐업,20200622,,,,222387557,135.89,110826,서울특별시 종로구 숭인동 227-10번지 ,,,로얄궁,2020-06-22 17:26,U,40:00.0,단란주점,,,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,135.89,,,
3000000,3000000-103-1993-08404,19931029,,3,폐업,2,폐업,19980108,,,,207453492,,110370,서울특별시 종로구 묘동 116번지 ,,,엘에이필하모닉,2001-12-31 0:00,I,59:59.0,단란주점,199180.4644,452342.7914,단란주점,2,1,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,48.73,,,
3000000,3000000-103-1993-08406,19931102,,3,폐업,2,폐업,19990401,,,,02 7327342,,110122,서울특별시 종로구 종로2가 71-5번지 ,,,보물창고,2001-09-29 0:00,I,59:59.0,단란주점,198790.5609,451962.8126,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,62.16,,,
3000000,3000000-103-1993-08407,19931102,,3,폐업,2,폐업,19980312,,,,02 7425824,,110835,서울특별시 종로구 종로5가 20-1번지 ,,,금강,2001-11-20 0:00,I,59:59.0,단란주점,200363.2178,452115.1902,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,127.39,,,
3000000,3000000-103-1993-08408,19931102,,3,폐업,2,폐업,20070622,,,,207390615,,110130,서울특별시 종로구 청진동 49-2번지 지상2층 ,,,원두막,2005-09-13 0:00,I,59:59.0,단란주점,198300.8296,452197.386,단란주점,,,,,,,,,,,,,,N,35.38,,,
3000000,3000000-103-1993-08409,19931103,,3,폐업,2,폐업,20011005,,,,207638911,,110853,서울특별시 종로구 종로4가 10-1번지 ,,,보림,2001-12-31 0:00,I,59:59.0,단란주점,199841.8392,452099.167,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,96.28,,,
3000000,3000000-103-1996-08603,19960919,,3,폐업,2,폐업,20011105,,,,02 2346232,,110825,서울특별시 종로구 숭인동 201-10번지 ,,,월드컵,2001-09-29 0:00,I,59:59.0,단란주점,201806.0673,452409.805,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,84.21,,,
3000000,3000000-103-1996-08604,19960925,,3,폐업,2,폐업,20031208,,,,222635445,,110836,서울특별시 종로구 종로5가 225-18번지 ,,,일송단란주점,2000-01-14 0:00,I,59:59.0,단란주점,200285.1217,452008.5683,단란주점,1,1,기타,기타,상수도전용,,,,,,,,,N,78.57,,,
3000000,3000000-103-1996-08605,19961002,,3,폐업,2,폐업,20010810,,,,02 7648328,,110390,서울특별시 종로구 봉익동 10-4번지 ,,,향수,2001-09-29 0:00,I,59:59.0,단란주점,,,단란주점,,1,기타,기타,상수도전용,,,,,,,,,N,45.1,,,
3000000,3000000-103-1996-08606,19961010,,3,폐업,2,폐업,20010302,,,,02 7231272,,110160,서울특별시 종로구 공평동 19-0번지 ,,,포장마차주점,2001-09-29 0:00,I,59:59.0,단란주점,198467.478,452154.18,단란주점,1,1,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,50.4,,,
3000000,3000000-103-1996-08607,19961017,,3,폐업,2,폐업,19990409,,,,02   0,,110111,서울특별시 종로구 관철동 19-11번지 ,,,씨티단란주점,2001-09-29 0:00,I,59:59.0,단란주점,198640.0243,451907.0625,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,117.93,,,
3000000,3000000-103-1996-08608,19961021,,3,폐업,2,폐업,20020820,,,,02 2771803,,110420,서울특별시 종로구 관수동 13-2번지 ,,,잉크,2001-12-31 0:00,I,59:59.0,단란주점,198984.6049,451902.0228,단란주점,1,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,53.28,,,
3000000,3000000-103-1996-08609,19961025,,3,폐업,2,폐업,20140515,,,,02 3967878,143.56,110803,서울특별시 종로구 구기동 95-25 지상2층 ,"서울특별시 종로구 진흥로 456 (구기동,지상2층)",3012,지만죠,2021-05-13 11:47,U,40:00.0,단란주점,196237.0987,456075.5831,단란주점,0,1,기타,기타,상수도전용,,,,,,,,,N,143.56,,,
3000000,3000000-103-1996-08610,19961029,,3,폐업,2,폐업,19980216,,,,02 7363060,,110071,서울특별시 종로구 당주동 23-6번지 ,,,비비추,2001-12-31 0:00,I,59:59.0,단란주점,,,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,120.34,,,
3000000,3000000-103-1996-08611,19961101,,3,폐업,2,폐업,19980817,,,,02 7307707,,110130,서울특별시 종로구 청진동 181-2번지 ,,,민주광장,2001-11-20 0:00,I,59:59.0,단란주점,,,단란주점,,2,기타,관리,상수도전용,,,,,,,,,N,40.38,,,
3000000,3000000-103-1996-08612,19961106,,3,폐업,2,폐업,19990422,,,,02 2521244,,110825,서울특별시 종로구 숭인동 201-25번지 ,,,샘이깊은물,2001-09-29 0:00,I,59:59.0,단란주점,201778.6965,452392.6422,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,145.42,,,
3000000,3000000-103-1996-08613,19961111,,3,폐업,2,폐업,19981015,,,,02 2674427,,110836,서울특별시 종로구 종로5가 231-25번지 ,,,차차차,2001-11-20 0:00,I,59:59.0,단란주점,200365.066,452034.6679,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,81.62,,,
3000000,3000000-103-1996-08614,19961112,,3,폐업,2,폐업,19970828,,,,02 7627811,,110320,서울특별시 종로구 낙원동 160-2번지 ,,,부이.아이.피,2001-11-20 0:00,I,59:59.0,단란주점,,,단란주점,1,,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,26,,,
3000000,3000000-103-1996-08615,19961119,,3,폐업,2,폐업,19991025,,,,02 7327298,,110130,서울특별시 종로구 청진동 296-1번지 ,,,자이안트,2001-11-20 0:00,I,59:59.0,단란주점,,,단란주점,2,1,유흥업소밀집지역,관리,상수도전용,,,,,,,,,N,103.37,,,
3000000,3000000-103-1996-08616,19961126,,3,폐업,2,폐업,19980415,,,,02 7200055,,110111,서울특별시 종로구 관철동 256-0번지 ,,,선샤인,2001-11-20 0:00,I,59:59.0,단란주점,198482.3061,451899.4523,단란주점,,,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,132.01,,,
3000000,3000000-103-1996-08617,19961130,,3,폐업,2,폐업,19980917,,,,02 7374477,,110051,서울특별시 종로구 도렴동 116-1번지 ,,,공간,2001-09-29 0:00,I,59:59.0,단란주점,,,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,58.5,,,
3000000,3000000-103-1996-08594,19960725,,3,폐업,2,폐업,19980817,,,,02 7354451,,110822,서울특별시 종로구 세종로 155-4번지 ,,,뉴월드단란주점,2001-12-31 0:00,I,59:59.0,단란주점,197842.558,452132.3189,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,96.12,,,
3000000,3000000-103-1996-08595,19960731,,3,폐업,2,폐업,19980817,,,,02 7337215,,110061,서울특별시 종로구 신문로1가 8-1번지 ,,,샤르라단란주점,2001-12-31 0:00,I,59:59.0,단란주점,,,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,45.57,,,
3000000,3000000-103-1996-08596,19960731,,3,폐업,2,폐업,19981014,,,,236720830,,110320,서울특별시 종로구 낙원동 198-0번지 ,,,월드컵,2001-11-20 0:00,I,59:59.0,단란주점,199004.1523,452067.8933,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,26.04,,,
3000000,3000000-103-1996-08599,19960830,,3,폐업,2,폐업,19990401,,,,02 2746802,,110420,서울특별시 종로구 관수동 18-1번지 ,,,고인돌,2001-09-29 0:00,I,59:59.0,단란주점,199037.9749,451905.533,단란주점,1,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,82.55,,,
3000000,3000000-103-1996-08600,19960830,,3,폐업,2,폐업,20020704,,,,02   0,,110835,서울특별시 종로구 종로5가 19-1번지 ,,,팔도강산,2002-06-03 0:00,I,59:59.0,단란주점,,,단란주점,1,1,기타,기타,상수도전용,,,,,,,,,N,71.68,,,
3000000,3000000-103-1996-08601,19960912,,3,폐업,2,폐업,20010703,,,,02 7651031,,110320,서울특별시 종로구 낙원동 132-2번지 ,,,찬스,2001-09-29 0:00,I,59:59.0,단란주점,199006.6321,452230.8691,단란주점,2,,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,67,,,
3000000,3000000-103-1996-08602,19960918,,3,폐업,2,폐업,19990729,,,,02 7629275,,110126,서울특별시 종로구 종로6가 157-0번지 ,,,캔단란주점,2001-11-20 0:00,I,59:59.0,단란주점,200529.9552,452214.2754,단란주점,1,2,기타,기타,상수도전용,,,,,,,,,N,115.07,,,
3000000,3000000-103-1999-10232,19990513,,3,폐업,2,폐업,20000602,,,,02 7371788,,110061,서울특별시 종로구 신문로1가 16-0번지 ,,,현대단란주점,2000-06-02 0:00,I,59:59.0,단란주점,,,단란주점,0,0,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,116.2,,,
3000000,3000000-103-1999-10200,19990528,,3,폐업,2,폐업,20010521,,,,02 7623083,,110320,서울특별시 종로구 낙원동 211-0번지 ,,,사이버텍,2001-05-21 0:00,I,59:59.0,단란주점,198960.877,452149.4956,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,79.49,,,
3000000,3000000-103-1998-08709,19981029,,3,폐업,2,폐업,19990823,,,,02 7444505,,110360,서울특별시 종로구 와룡동 116-1번지 ,,,패트단란주점,2001-11-20 0:00,I,59:59.0,단란주점,199094.427,452705.6636,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,74.48,,,
3000000,3000000-103-1998-08710,19981121,,3,폐업,2,폐업,20000126,,,,02 7621009,,110808,서울특별시 종로구 돈의동 128-2번지 ,,,데미안,2001-09-29 0:00,I,59:59.0,단란주점,199174.3718,452124.3334,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,97.01,,,
3000000,3000000-103-1998-10498,19981228,,3,폐업,2,폐업,19990526,,,,02 7667200,,110840,서울특별시 종로구 창신동 197-36번지 ,,,라스베가스,1999-06-09 0:00,I,59:59.0,단란주점,,,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,127,,,
3000000,3000000-103-1999-10526,19990116,,3,폐업,2,폐업,20000705,,,,222310033,,110828,서울특별시 종로구 숭인동 1385-0번지 ,,,깊은바다,2000-07-11 0:00,I,59:59.0,단란주점,201948.5604,452449.498,단란주점,0,0,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,71.51,,,
3000000,3000000-103-1999-10300,19990417,,3,폐업,2,폐업,20010917,,,,02 7653461,,110320,서울특별시 종로구 낙원동 175-0번지 ,,,예가,2001-09-17 0:00,I,59:59.0,단란주점,198992.7569,452112.807,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,34.78,,,
3000000,3000000-103-2000-11410,20000714,,3,폐업,2,폐업,20140714,,,,02 7222234,,110090,서울특별시 종로구 교북동 57-0번지 ,서울특별시 종로구 통일로 194-6 (교북동),,소현,2008-05-30 11:23,I,59:59.0,단란주점,196587.0786,452068.1932,단란주점,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,57.66,,,
3000000,3000000-103-1997-08632,19970123,,3,폐업,2,폐업,20041231,,,,02 7653009,53.21,110360,서울특별시 종로구 와룡동 97-1 ,서울특별시 종로구 돈화문로 84 (와룡동),3134,초원,2021-05-13 11:56,U,40:00.0,단란주점,199113.4122,452627.2447,단란주점,1,2,기타,지도,상수도전용,,,,,,,,,N,53.21,,,
3000000,3000000-103-1997-08633,19970128,,3,폐업,2,폐업,19990907,,,,02 7640126,,110835,서울특별시 종로구 종로5가 38-1번지 ,,,카프리,2001-11-20 0:00,I,59:59.0,단란주점,200263.9717,452127.9204,단란주점,1,2,기타,지도,상수도전용,,,,,,,,,N,94.48,,,
3000000,3000000-103-1997-08634,19970205,,3,폐업,2,폐업,20020322,,,,02   0,,110100,서울특별시 종로구 교남동 47-2번지 ,,,백악관,2001-09-29 0:00,I,59:59.0,단란주점,196812.2426,451785.2966,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,139.02,,,
3000000,3000000-103-1997-08636,19970225,,3,폐업,2,폐업,20151229,,,,02   0,,110111,서울특별시 종로구 관철동 12-1번지 ,서울특별시 종로구 종로14길 20 (관철동),3190,므슈니콜라이,2015-12-29 13:55,I,59:59.0,단란주점,198760.8588,451868.5633,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,86.03,,,
3000000,3000000-103-1997-08638,19970228,,3,폐업,2,폐업,20041103,,,,02 7337797,,110111,서울특별시 종로구 관철동 13-3번지 ,,,오디션,2001-11-20 0:00,I,59:59.0,단란주점,198764.0631,451885.6398,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,72.72,,,
3000000,3000000-103-1997-08639,19970305,,3,폐업,2,폐업,20020610,,,,222143692,,110130,서울특별시 종로구 청진동 206-5번지 ,,,거상단란주점,2001-11-02 0:00,I,59:59.0,단란주점,,,단란주점,2,1,기타,관리,상수도전용,,,,,,,,,N,53.46,,,
3000000,3000000-103-1997-08641,19970315,,3,폐업,2,폐업,20010709,,,,02 7654527,,110522,서울특별시 종로구 명륜2가 195-8번지 ,,,핑거,2001-09-29 0:00,I,59:59.0,단란주점,199849.3282,453477.8013,단란주점,1,1,기타,기타,상수도전용,,,,,,,,,N,93.5,,,
3000000,3000000-103-1997-08642,19970326,,3,폐업,2,폐업,19971205,,,,02 7309494,,110300,서울특별시 종로구 관훈동 198-36번지 ,,,거상,2001-11-20 0:00,I,59:59.0,단란주점,198619.3198,452264.2761,단란주점,3,1,기타,관리,상수도전용,,,,,,,,,N,147.1,,,
3000000,3000000-103-1997-08643,19970331,,3,폐업,2,폐업,20010905,,,,02 7646161,,110470,서울특별시 종로구 연지동 254-1번지 ,,,진향단란주점,2001-11-20 0:00,I,59:59.0,단란주점,199913.7364,452181.5739,단란주점,,2,기타,지도,상수도전용,,,,,,,,,N,94.6,,,
3000000,3000000-103-1997-08644,19970402,,3,폐업,2,폐업,19991103,,,,02 7382828,,110071,서울특별시 종로구 당주동 100-0번지 ,,,투나잇,2001-09-29 0:00,I,59:59.0,단란주점,197573.0307,452175.3358,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,138.24,,,
3000000,3000000-103-1997-08646,19970430,,3,폐업,2,폐업,20090324,,,,02 3795188,140.14,110803,서울특별시 종로구 구기동 85-2 17 ,"서울특별시 종로구 진흥로 443 (구기동,17)",3007,준(june),2021-05-13 11:48,U,40:00.0,단란주점,196211.7158,456182.4085,단란주점,0,1,기타,기타,상수도전용,,,,,,,,,N,140.14,,,
3000000,3000000-103-1997-08647,19970502,,3,폐업,2,폐업,19990331,,,,02 2535525,,110825,서울특별시 종로구 숭인동 201-6번지 ,,,신르네상스,2001-09-29 0:00,I,59:59.0,단란주점,201833.3292,452396.5901,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,115.96,,,
3000000,3000000-103-1997-08648,19970506,,3,폐업,2,폐업,19990804,,,,02 7366982,,110061,서울특별시 종로구 신문로1가 31-0번지 ,,,샘물주점,2001-09-29 0:00,I,59:59.0,단란주점,197656.1779,452014.9772,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,80.91,,,
3000000,3000000-103-2004-00009,20040809,,3,폐업,2,폐업,20080328,,,,02  725 9636,,110061,서울특별시 종로구 신문로1가 2번지 ,,,마시멜로,2008-02-13 17:31,I,59:59.0,단란주점,197816.6823,452024.7633,단란주점,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,95.63,,,
3000000,3000000-103-2004-00010,20041015,,3,폐업,2,폐업,20200916,,,,02 7637213,99.2,110410,서울특별시 종로구 인의동 101-1 외1필지 ,"서울특별시 종로구 창경궁로 119 (인의동,외1필지)",3137,휴,2020-09-16 14:41,U,40:00.0,단란주점,199695.4444,452315.0323,단란주점,0,0,학교정화(상대),,상수도전용,,,,,,,,,Y,99.2,,,
3000000,3000000-103-2004-00011,20041115,,3,폐업,2,폐업,20120514,,,,7375200,,110723,"서울특별시 종로구 당주동 160번지 변호사빌딩 지하 1층 1,2호 ","서울특별시 종로구 새문안로5길 13 (당주동,변호사빌딩 지하 1층 1,2호)",3182,리버티,2008-06-17 14:13,I,59:59.0,단란주점,197673.9197,452123.4345,단란주점,0,0,,,상수도전용,,,,,,,,,N,92.55,,,
3000000,3000000-103-2005-00001,20050202,,3,폐업,2,폐업,20050408,,,,02 9230053,,110827,서울특별시 종로구 숭인동 1247번지 지상2층 ,,,달팽이노래주점,2005-02-02 0:00,I,59:59.0,단란주점,201946.8341,452650.1469,단란주점,0,0,학교정화(상대),지도,상수도전용,,,,,,,,,N,65.56,,,
3000000,3000000-103-2008-00004,20081223,,3,폐업,2,폐업,20100816,,,,,,110121,"서울특별시 종로구 종로1가 24번지 르메이에르 종로타운 지하1층 B108-1-1,B108-1-2, B108-1-3 ",,,궁,2008-12-23 13:21,I,59:59.0,단란주점,198150.3004,452019.2126,단란주점,0,0,기타,,상수도전용,,,,,,,,,N,81.95,,,
3000000,3000000-103-1997-08649,19970508,,3,폐업,2,폐업,20031229,,,,02 7427735,,110320,서울특별시 종로구 낙원동 135-1번지 ,,,황태자,2001-11-20 0:00,I,59:59.0,단란주점,198976.2778,452215.2995,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,37.32,,,
3000000,3000000-103-1997-08650,19970512,,3,폐업,2,폐업,19980907,,,,02 7235964,,110111,서울특별시 종로구 관철동 11-3번지 ,,,카네기,2001-11-20 0:00,I,59:59.0,단란주점,198758.73,451810.488,단란주점,,,기타,자율,상수도전용,,,,,,,,,N,71.64,,,
3000000,3000000-103-1994-08438,19940113,,3,폐업,2,폐업,19960324,,,,207437491,,110320,서울특별시 종로구 낙원동 195-4번지 ,,,팡팡,2001-11-20 0:00,I,59:59.0,단란주점,199048.1335,452049.638,단란주점,2,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,30.73,,,
3000000,3000000-103-1994-08439,19940122,,3,폐업,2,폐업,20000809,,,,207666446,,110808,서울특별시 종로구 돈의동 160-0번지 ,,,범생이가라사대,2001-09-29 0:00,I,59:59.0,단란주점,199125.9777,452058.4924,단란주점,2,1,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,126.69,,,
3000000,3000000-103-1994-08440,19940125,,3,폐업,2,폐업,19990429,,,,209248103,,110827,서울특별시 종로구 숭인동 1247-0번지 ,,,대왕,2001-09-29 0:00,I,59:59.0,단란주점,201946.8341,452650.1469,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,50.06,,,
